"","date","real","model"
"3364",1969-03-17,2620,1688.74631016012
"3365",1969-03-18,2670,1761.07495062171
"3366",1969-03-19,2680,1737.86314355288
"3367",1969-03-20,2640,1640.8496468698
"3368",1969-03-21,2520,1534.09838333497
"3369",1969-03-22,2460,1447.52975786237
"3370",1969-03-23,2260,1379.1381489698
"3371",1969-03-24,2080,1309.02015625342
"3372",1969-03-25,1970,1249.39363534607
"3373",1969-03-26,1900,1281.11829515586
"3374",1969-03-27,1940,1365.88667570953
"3375",1969-03-28,1940,1379.02405952259
"3376",1969-03-29,1960,1364.37594053497
"3377",1969-03-30,1910,1303.75918157057
"3378",1969-03-31,1830,1245.59583844101
"3379",1969-04-01,1810,1241.55780895914
"3380",1969-04-02,2190,1295.58981369667
"3381",1969-04-03,2340,1363.31362003499
"3382",1969-04-04,2130,1420.56214348494
"3383",1969-04-05,1990,1424.37075123254
"3384",1969-04-06,1980,1383.6522701981
"3385",1969-04-07,1950,1324.32087599021
"3386",1969-04-08,1930,1270.89950479029
"3387",1969-04-09,1970,1240.76155793394
"3388",1969-04-10,2030,1218.64303772213
"3389",1969-04-11,2090,1194.71459189751
"3390",1969-04-12,2020,1177.15066241556
"3391",1969-04-13,2160,1198.87903769171
"3392",1969-04-14,2420,1254.05876627461
"3393",1969-04-15,2300,1321.66710691653
"3394",1969-04-16,2070,1363.77325812425
"3395",1969-04-17,2120,1406.73443763826
"3396",1969-04-18,2320,1480.69972157234
"3397",1969-04-19,2230,1522.27722413305
"3398",1969-04-20,2260,1523.39880795536
"3399",1969-04-21,2150,1487.13620487804
"3400",1969-04-22,2110,1417.50286733642
"3401",1969-04-23,1980,1352.30155876531
"3402",1969-04-24,2120,1350.8240687803
"3403",1969-04-25,2300,1456.21560982035
"3404",1969-04-26,2470,1610.31218351866
"3405",1969-04-27,2670,1667.97860795637
"3406",1969-04-28,2880,1646.57207587687
"3407",1969-04-29,3000,1596.91826515492
"3408",1969-04-30,3190,1542.98911193403
"3409",1969-05-01,2930,1493.85191884835
"3410",1969-05-02,2880,1443.67921727643
"3411",1969-05-03,2730,1403.96875973774
"3412",1969-05-04,2680,1362.88447958604
"3413",1969-05-05,2600,1314.81279935732
"3414",1969-05-06,2550,1277.71625203504
"3415",1969-05-07,2580,1284.75025263194
"3416",1969-05-08,2540,1355.9749045027
"3417",1969-05-09,2530,1419.08862635382
"3418",1969-05-10,2390,1502.01992415882
"3419",1969-05-11,2260,1486.52297027343
"3420",1969-05-12,2200,1439.96783323394
"3421",1969-05-13,2060,1404.71397902754
"3422",1969-05-14,2030,1350.96189445327
"3423",1969-05-15,2180,1302.9677839589
"3424",1969-05-16,2270,1277.34715271776
"3425",1969-05-17,2370,1284.61138251244
"3426",1969-05-18,2440,1322.62365873215
"3427",1969-05-19,2340,1471.48567845518
"3428",1969-05-20,2260,1624.49330905718
"3429",1969-05-21,2270,1657.98541862233
"3430",1969-05-22,2130,1631.801539234
"3431",1969-05-23,1900,1529.02157561416
"3432",1969-05-24,1790,1391.63139815915
"3433",1969-05-25,1810,1279.68132322028
"3434",1969-05-26,1730,1204.29191115288
"3435",1969-05-27,1730,1164.59295047761
"3436",1969-05-28,1740,1128.11598304322
"3437",1969-05-29,1690,1108.01392649624
"3438",1969-05-30,1650,1142.27002345452
"3439",1969-05-31,1770,1128.71098103024
"3440",1969-06-01,1810,1132.30617220535
"3441",1969-06-02,1740,1174.59272851331
"3442",1969-06-03,1660,1193.56326054029
"3443",1969-06-04,1580,1191.51362752771
"3444",1969-06-05,1660,1268.36139131723
"3445",1969-06-06,1800,1399.31506323666
"3446",1969-06-07,2030,1696.16883698884
"3447",1969-06-08,2840,1912.33030876385
"3448",1969-06-09,4080,2285.52737487891
"3449",1969-06-10,3830,2738.20882969531
"3450",1969-06-11,3280,2897.22764366875
"3451",1969-06-12,3030,2730.42540893387
"3452",1969-06-13,2660,2427.91167835309
"3453",1969-06-14,2470,2163.69880008283
"3454",1969-06-15,2330,1975.63340347224
"3455",1969-06-16,2160,1871.43943079946
"3456",1969-06-17,2180,1826.84716182032
"3457",1969-06-18,2100,1759.62459837361
"3458",1969-06-19,2090,1687.75709683055
"3459",1969-06-20,2080,1764.87969941641
"3460",1969-06-21,2340,1874.30094493418
"3461",1969-06-22,2400,1952.17481178168
"3462",1969-06-23,2310,2061.495632942
"3463",1969-06-24,2290,2001.06663930168
"3464",1969-06-25,2130,1820.56231374118
"3465",1969-06-26,2030,1655.37124385823
"3466",1969-06-27,2080,1577.17184195373
"3467",1969-06-28,2160,1581.84059336667
"3468",1969-06-29,2260,1688.05751471444
"3469",1969-06-30,2220,1721.97288109238
"3470",1969-07-01,2290,1679.08954011669
"3471",1969-07-02,2490,1627.7472439847
"3472",1969-07-03,2200,1564.67665075406
"3473",1969-07-04,2020,1459.23911904892
"3474",1969-07-05,1960,1353.25832596028
"3475",1969-07-06,1930,1279.43758000787
"3476",1969-07-07,1870,1273.71532667348
"3477",1969-07-08,2080,1380.93295489232
"3478",1969-07-09,2260,1452.67639267929
"3479",1969-07-10,2540,1539.92775142274
"3480",1969-07-11,2440,1699.04217518921
"3481",1969-07-12,2410,1759.56972562067
"3482",1969-07-13,2940,1824.59778399236
"3483",1969-07-14,3180,2016.33022617721
"3484",1969-07-15,2840,2097.92470252662
"3485",1969-07-16,2640,1970.27006618154
"3486",1969-07-17,2340,1775.60234425606
"3487",1969-07-18,2170,1598.36772471154
"3488",1969-07-19,2110,1467.51217566477
"3489",1969-07-20,2090,1387.58784036063
"3490",1969-07-21,1970,1317.71879868615
"3491",1969-07-22,1860,1226.06444358251
"3492",1969-07-23,1760,1149.0428617163
"3493",1969-07-24,1730,1092.80651945537
"3494",1969-07-25,1700,1047.51318930386
"3495",1969-07-26,1670,1010.17767526473
"3496",1969-07-27,1630,978.610698574203
"3497",1969-07-28,1600,959.890587527606
"3498",1969-07-29,1640,962.520785473136
"3499",1969-07-30,1540,983.648881502732
"3500",1969-07-31,1640,1073.53417116643
"3501",1969-08-01,1830,1089.63305200587
"3502",1969-08-02,1720,1085.65581256352
"3503",1969-08-03,1730,1099.75369989754
"3504",1969-08-04,1660,1047.32046303493
"3505",1969-08-05,1580,1020.03822341211
"3506",1969-08-06,1590,1060.94310761759
"3507",1969-08-07,1590,1094.55761656623
"3508",1969-08-08,1620,1097.13501796815
"3509",1969-08-09,1660,1050.62361196301
"3510",1969-08-10,1660,996.998454973599
"3511",1969-08-11,1500,945.064069111813
"3512",1969-08-12,1380,900.888771256717
"3513",1969-08-13,1310,868.318673114056
"3514",1969-08-14,1300,841.92547937293
"3515",1969-08-15,1290,825.711045573438
"3516",1969-08-16,1340,885.692582177124
"3517",1969-08-17,1480,1014.04452096446
"3518",1969-08-18,1880,1204.35683008632
"3519",1969-08-19,2190,1388.88770589493
"3520",1969-08-20,2890,1509.4642744167
"3521",1969-08-21,2780,1693.79142035689
"3522",1969-08-22,2450,1816.52779264113
"3523",1969-08-23,2450,1808.96910572072
"3524",1969-08-24,2450,1909.12145855331
"3525",1969-08-25,2460,1992.80581129451
"3526",1969-08-26,2340,2050.03063641692
"3527",1969-08-27,2350,2106.23055598468
"3528",1969-08-28,2420,2058.34982618767
"3529",1969-08-29,2570,2143.01750605838
"3530",1969-08-30,2750,2384.07536055948
"3531",1969-08-31,2840,2619.07377200099
"3532",1969-09-01,2630,2558.48705226112
"3533",1969-09-02,2440,2319.18291399386
"3534",1969-09-03,2150,2056.17580396743
"3535",1969-09-04,2030,1822.75690418123
"3536",1969-09-05,1900,1644.54334970342
"3537",1969-09-06,1870,1524.25420623309
"3538",1969-09-07,1970,1455.21578095354
"3539",1969-09-08,1750,1382.09679170916
"3540",1969-09-09,1640,1283.19166698138
"3541",1969-09-10,1580,1196.38152216969
"3542",1969-09-11,1570,1142.28765197824
"3543",1969-09-12,1550,1091.83402835593
"3544",1969-09-13,1520,1055.62057977088
"3545",1969-09-14,1470,1012.73437408354
"3546",1969-09-15,1340,982.615883534995
"3547",1969-09-16,1290,1087.07811259607
"3548",1969-09-17,1560,1189.49220178185
"3549",1969-09-18,1770,1198.38625265772
"3550",1969-09-19,1680,1264.96787144918
"3551",1969-09-20,1570,1229.06281863021
"3552",1969-09-21,1500,1160.24635578681
"3553",1969-09-22,1420,1131.84380887211
"3554",1969-09-23,1360,1123.94278152833
"3555",1969-09-24,1340,1062.93184324074
"3556",1969-09-25,1300,997.562743270596
"3557",1969-09-26,1280,951.344408558308
"3558",1969-09-27,1250,914.34026458475
"3559",1969-09-28,1230,883.071048415863
"3560",1969-09-29,1150,855.275988179812
"3561",1969-09-30,1100,829.4197750422
"3562",1969-10-01,1080,805.739028717087
"3563",1969-10-02,1100,788.578850904916
"3564",1969-10-03,1120,792.320008902965
"3565",1969-10-04,1110,791.124248103172
"3566",1969-10-05,1100,772.603371515749
"3567",1969-10-06,1080,750.7423497016
"3568",1969-10-07,978,731.042034436841
"3569",1969-10-08,1010,712.812871338989
"3570",1969-10-09,1020,696.026083566096
"3571",1969-10-10,1020,680.289869054263
"3572",1969-10-11,1030,665.481305616519
"3573",1969-10-12,1020,651.519967247411
"3574",1969-10-13,998,638.333701752848
"3575",1969-10-14,963,625.857166425972
"3576",1969-10-15,993,614.031143941663
"3577",1969-10-16,1010,602.801934179339
"3578",1969-10-17,957,592.120809806087
"3579",1969-10-18,952,581.943528540005
"3580",1969-10-19,960,572.229895856903
"3581",1969-10-20,970,562.943372630237
"3582",1969-10-21,940,554.050722831028
"3583",1969-10-22,930,545.521696973382
"3584",1969-10-23,884,537.338747327711
"3585",1969-10-24,890,531.48880374533
"3586",1969-10-25,913,543.873706238306
"3587",1969-10-26,925,563.885035367407
"3588",1969-10-27,932,574.1739415857
"3589",1969-10-28,930,575.82794117669
"3590",1969-10-29,883,564.30824325668
"3591",1969-10-30,890,538.131954904536
"3592",1969-10-31,918,537.996699747011
"3593",1969-11-01,921,544.153793901551
"3594",1969-11-02,898,523.462489527319
"3595",1969-11-03,884,504.346935018693
"3596",1969-11-04,880,495.132741375142
"3597",1969-11-05,831,493.180878536219
"3598",1969-11-06,850,499.220793043547
"3599",1969-11-07,881,501.813019506174
"3600",1969-11-08,874,507.860252139504
"3601",1969-11-09,852,496.306332823629
"3602",1969-11-10,885,499.742921868488
"3603",1969-11-11,884,528.207770275782
"3604",1969-11-12,880,578.245482629598
"3605",1969-11-13,892,616.690317645405
"3606",1969-11-14,933,655.40601687932
"3607",1969-11-15,1000,725.750934201324
"3608",1969-11-16,1040,800.287732290401
"3609",1969-11-17,1080,844.509522750392
"3610",1969-11-18,1050,806.256583403402
"3611",1969-11-19,1020,747.353741235046
"3612",1969-11-20,998,732.756077282492
"3613",1969-11-21,971,721.770601549296
"3614",1969-11-22,963,694.123360541147
"3615",1969-11-23,958,667.062376120462
"3616",1969-11-24,952,697.959393947197
"3617",1969-11-25,940,810.235150812125
"3618",1969-11-26,1000,872.474910982977
"3619",1969-11-27,1100,877.926806940066
"3620",1969-11-28,1110,916.702924488647
"3621",1969-11-29,1070,864.900700006965
"3622",1969-11-30,1060,801.672415737046
"3623",1969-12-01,1030,778.589434225384
"3624",1969-12-02,974,749.646059658607
"3625",1969-12-03,960,714.821847734998
"3626",1969-12-04,951,683.039688421624
"3627",1969-12-05,971,662.516958974718
"3628",1969-12-06,996,646.869603744797
"3629",1969-12-07,1020,633.848454295938
"3630",1969-12-08,1000,611.058004089352
"3631",1969-12-09,939,591.738010438319
"3632",1969-12-10,929,573.169584774319
"3633",1969-12-11,940,557.717664898572
"3634",1969-12-12,923,540.665494050655
"3635",1969-12-13,932,524.669043079303
"3636",1969-12-14,960,510.706970987878
"3637",1969-12-15,948,497.499621248095
"3638",1969-12-16,900,485.169527410536
"3639",1969-12-17,921,473.633330153371
"3640",1969-12-18,963,463.857313317538
"3641",1969-12-19,949,460.106060772831
"3642",1969-12-20,949,454.770472038758
"3643",1969-12-21,918,456.282786210191
"3644",1969-12-22,916,452.601819956223
"3645",1969-12-23,910,446.286762466312
"3646",1969-12-24,875,437.107808543546
"3647",1969-12-25,868,427.636757566426
"3648",1969-12-26,860,424.343520274877
"3649",1969-12-27,860,423.568144151337
"3650",1969-12-28,850,418.353288672175
"3651",1969-12-29,870,407.839906838251
"3652",1969-12-30,880,398.691669513718
"3653",1969-12-31,882,390.95216720501
"3654",1970-01-01,910,383.717249690751
"3655",1970-01-02,912,376.844606554859
"3656",1970-01-03,892,370.301327611814
"3657",1970-01-04,879,364.061491844223
"3658",1970-01-05,854,359.949302127819
"3659",1970-01-06,878,379.816287985018
"3660",1970-01-07,920,373.087732884559
"3661",1970-01-08,927,383.456419587871
"3662",1970-01-09,891,395.768627088631
"3663",1970-01-10,861,390.900785151145
"3664",1970-01-11,942,380.40415067909
"3665",1970-01-12,930,382.484945592349
"3666",1970-01-13,916,412.605436230952
"3667",1970-01-14,1030,457.710961599104
"3668",1970-01-15,1060,486.106623735488
"3669",1970-01-16,1040,498.93835820339
"3670",1970-01-17,1060,502.487724536152
"3671",1970-01-18,1090,523.482107481263
"3672",1970-01-19,1140,634.969631575668
"3673",1970-01-20,1060,719.49007887077
"3674",1970-01-21,1090,693.796530380253
"3675",1970-01-22,1080,635.482734852106
"3676",1970-01-23,1050,588.311549616133
"3677",1970-01-24,1030,553.00635143683
"3678",1970-01-25,1020,523.842884798436
"3679",1970-01-26,1020,501.40115977228
"3680",1970-01-27,952,518.179130412372
"3681",1970-01-28,953,560.630850438834
"3682",1970-01-29,1010,582.192229267251
"3683",1970-01-30,1090,617.103193268336
"3684",1970-01-31,1120,649.81099572459
"3685",1970-02-01,1150,637.71092862745
"3686",1970-02-02,1110,597.849414179979
"3687",1970-02-03,1060,577.83882307238
"3688",1970-02-04,1230,603.909481300987
"3689",1970-02-05,1960,768.610090585172
"3690",1970-02-06,2350,1083.9696863577
"3691",1970-02-07,2780,1404.94546628889
"3692",1970-02-08,2700,1703.35833063319
"3693",1970-02-09,2610,1917.26575500375
"3694",1970-02-10,3130,2097.20154708292
"3695",1970-02-11,3490,2305.84725546889
"3696",1970-02-12,2950,2585.42842805026
"3697",1970-02-13,2630,2726.27722473437
"3698",1970-02-14,2660,2703.05839441831
"3699",1970-02-15,2440,2449.23233068756
"3700",1970-02-16,2160,2124.41713833744
"3701",1970-02-17,1850,1861.88178679831
"3702",1970-02-18,1670,1626.74381849065
"3703",1970-02-19,1630,1429.0609146592
"3704",1970-02-20,1570,1269.61223721411
"3705",1970-02-21,1540,1186.06891468489
"3706",1970-02-22,1640,1270.49703139352
"3707",1970-02-23,3300,1638.70344270904
"3708",1970-02-24,5360,2506.94466565054
"3709",1970-02-25,5900,3515.39392843164
"3710",1970-02-26,4870,4081.36765092817
"3711",1970-02-27,4370,4129.09673684879
"3712",1970-02-28,3970,3820.14915199799
"3713",1970-03-01,3460,3383.14105421618
"3714",1970-03-02,2990,2920.07747836616
"3715",1970-03-03,2650,2524.31358852259
"3716",1970-03-04,2360,2278.8137592898
"3717",1970-03-05,2220,2103.00273928093
"3718",1970-03-06,2160,1815.3173618025
"3719",1970-03-07,2010,1586.80570885341
"3720",1970-03-08,1840,1417.09531743076
"3721",1970-03-09,1750,1293.66960793304
"3722",1970-03-10,1700,1215.8208408129
"3723",1970-03-11,1630,1144.92065180528
"3724",1970-03-12,1640,1109.40119171234
"3725",1970-03-13,1620,1104.8729415611
"3726",1970-03-14,1610,1087.29953746696
"3727",1970-03-15,1610,1055.37767034047
"3728",1970-03-16,1660,1033.20053256446
"3729",1970-03-17,1600,1029.63674978449
"3730",1970-03-18,1590,1040.8048789166
"3731",1970-03-19,1800,1107.0809128836
"3732",1970-03-20,2480,1307.9791377689
"3733",1970-03-21,2500,1651.35403276726
"3734",1970-03-22,2670,1918.10605845459
"3735",1970-03-23,2920,2105.71400918075
"3736",1970-03-24,2900,2303.33617171137
"3737",1970-03-25,3280,2595.47942101765
"3738",1970-03-26,3740,2906.61487438553
"3739",1970-03-27,3890,3072.39922195368
"3740",1970-03-28,4060,3088.52600728575
"3741",1970-03-29,3990,2968.04761277563
"3742",1970-03-30,3670,2776.810245312
"3743",1970-03-31,3450,2557.09045157655
"3744",1970-04-01,3190,2372.21842940474
"3745",1970-04-02,3170,2352.88380771876
"3746",1970-04-03,3170,2496.50996907616
"3747",1970-04-04,3000,2578.04777955505
"3748",1970-04-05,2940,2542.44919920613
"3749",1970-04-06,2900,2405.94142748574
"3750",1970-04-07,2740,2219.78722670596
"3751",1970-04-08,2710,2058.37520059594
"3752",1970-04-09,2690,1989.05988464392
"3753",1970-04-10,2690,2052.13025750578
"3754",1970-04-11,2780,2163.50735812764
"3755",1970-04-12,2660,2216.87492686887
"3756",1970-04-13,2690,2173.03487699121
"3757",1970-04-14,2740,2105.39261978163
"3758",1970-04-15,2920,2186.94572985792
"3759",1970-04-16,2920,2356.01251134619
"3760",1970-04-17,2940,2580.33552380968
"3761",1970-04-18,3280,2794.5281022644
"3762",1970-04-19,3830,2988.43433961139
"3763",1970-04-20,4360,3051.42922228151
"3764",1970-04-21,4760,3101.1072934412
"3765",1970-04-22,4720,3313.88191856594
"3766",1970-04-23,4310,3603.5249054288
"3767",1970-04-24,4310,3684.24786979529
"3768",1970-04-25,4660,3570.21419748202
"3769",1970-04-26,4770,3504.81819521662
"3770",1970-04-27,4720,3542.82359152361
"3771",1970-04-28,4880,3725.31507609334
"3772",1970-04-29,4600,3997.47221379879
"3773",1970-04-30,4460,4072.33428622239
"3774",1970-05-01,4170,3938.20071080532
"3775",1970-05-02,3840,3739.27171368465
"3776",1970-05-03,3670,3556.38821948882
"3777",1970-05-04,3520,3349.56572767489
"3778",1970-05-05,3390,3076.71946708718
"3779",1970-05-06,3430,2824.47469434215
"3780",1970-05-07,3380,2692.99416868429
"3781",1970-05-08,3520,2624.6341547462
"3782",1970-05-09,3650,2571.20259793348
"3783",1970-05-10,3840,2578.43134985432
"3784",1970-05-11,3840,2595.81722363749
"3785",1970-05-12,4100,2620.41265718185
"3786",1970-05-13,4160,2769.73508607229
"3787",1970-05-14,4160,3085.89203069379
"3788",1970-05-15,4110,3295.16614781529
"3789",1970-05-16,4340,3314.9390328734
"3790",1970-05-17,4770,3302.92463039493
"3791",1970-05-18,5230,3441.55180427188
"3792",1970-05-19,4980,3671.3345911231
"3793",1970-05-20,4440,3748.11441198935
"3794",1970-05-21,4040,3638.75289458181
"3795",1970-05-22,3850,3416.92880967618
"3796",1970-05-23,3960,3220.39581482777
"3797",1970-05-24,3870,3130.47233343679
"3798",1970-05-25,3550,3151.12443622942
"3799",1970-05-26,3360,3048.36180691257
"3800",1970-05-27,3270,2857.51237509258
"3801",1970-05-28,3600,2750.61310917442
"3802",1970-05-29,3680,2858.70910446881
"3803",1970-05-30,3440,2937.98613750146
"3804",1970-05-31,3330,2852.62220072959
"3805",1970-06-01,3490,2694.0384216149
"3806",1970-06-02,3810,2659.16313028501
"3807",1970-06-03,4300,2708.98716778795
"3808",1970-06-04,4630,2767.1550554238
"3809",1970-06-05,4060,2814.34497329358
"3810",1970-06-06,3690,2726.60605869553
"3811",1970-06-07,3550,2458.49036979887
"3812",1970-06-08,3580,2230.81752370848
"3813",1970-06-09,3830,2065.24238092551
"3814",1970-06-10,4140,2004.57281634151
"3815",1970-06-11,4520,2032.99527896458
"3816",1970-06-12,4960,2133.15542992238
"3817",1970-06-13,5350,2358.88906057358
"3818",1970-06-14,5120,2536.74482358943
"3819",1970-06-15,4600,2537.53852703868
"3820",1970-06-16,4120,2413.55527960931
"3821",1970-06-17,3890,2393.35210014555
"3822",1970-06-18,4140,2361.52588481061
"3823",1970-06-19,4570,2448.04930557084
"3824",1970-06-20,4640,2587.82936895679
"3825",1970-06-21,4070,2672.80534738586
"3826",1970-06-22,3690,2642.33247332623
"3827",1970-06-23,3450,2476.81884911859
"3828",1970-06-24,3460,2317.10230292177
"3829",1970-06-25,3670,2172.46164526574
"3830",1970-06-26,3810,2096.00276075375
"3831",1970-06-27,3460,2096.23917124674
"3832",1970-06-28,3300,2025.10907975902
"3833",1970-06-29,3250,1906.5017098073
"3834",1970-06-30,3450,1865.18087496889
"3835",1970-07-01,3570,2031.68766555359
"3836",1970-07-02,3990,2222.08400889864
"3837",1970-07-03,3530,2307.8267795454
"3838",1970-07-04,3270,2289.69731732734
"3839",1970-07-05,3100,2144.23386614338
"3840",1970-07-06,2760,1992.02780881788
"3841",1970-07-07,2540,1854.92001965036
"3842",1970-07-08,2380,1726.93761419524
"3843",1970-07-09,2370,1601.14612144305
"3844",1970-07-10,2460,1528.95671311271
"3845",1970-07-11,2650,1470.20324996987
"3846",1970-07-12,2670,1505.57379704362
"3847",1970-07-13,2540,1505.19242849627
"3848",1970-07-14,2540,1438.6393108444
"3849",1970-07-15,2460,1431.92373452017
"3850",1970-07-16,2630,1480.0897695625
"3851",1970-07-17,3390,1771.29806318883
"3852",1970-07-18,4670,2219.73602083039
"3853",1970-07-19,5010,2482.47583180227
"3854",1970-07-20,4010,2561.25914115105
"3855",1970-07-21,3510,2436.78330611828
"3856",1970-07-22,3280,2235.30806607633
"3857",1970-07-23,3260,2096.64321527064
"3858",1970-07-24,3170,2009.76635640871
"3859",1970-07-25,3220,1914.90463762933
"3860",1970-07-26,3460,1889.6839658982
"3861",1970-07-27,3900,2081.90722338009
"3862",1970-07-28,3530,2274.5754115374
"3863",1970-07-29,3390,2238.18225738753
"3864",1970-07-30,3020,2069.06167955292
"3865",1970-07-31,3010,1926.19754382695
"3866",1970-08-01,2900,1818.12797978673
"3867",1970-08-02,2890,1752.30658256912
"3868",1970-08-03,2920,1777.01254557754
"3869",1970-08-04,2880,1832.97330772711
"3870",1970-08-05,2710,1771.9082937997
"3871",1970-08-06,2500,1621.16383590051
"3872",1970-08-07,2360,1511.12191501833
"3873",1970-08-08,2370,1468.10141262205
"3874",1970-08-09,2340,1607.02151099803
"3875",1970-08-10,3330,2102.70498676866
"3876",1970-08-11,5190,3082.99494986689
"3877",1970-08-12,6070,4250.52881346
"3878",1970-08-13,6640,5016.5291557137
"3879",1970-08-14,6820,5113.8288888473
"3880",1970-08-15,6250,4743.76691435061
"3881",1970-08-16,6110,4169.3227187374
"3882",1970-08-17,3890,3667.52548846439
"3883",1970-08-18,3640,3417.96710310404
"3884",1970-08-19,4070,3282.00064098968
"3885",1970-08-20,3540,3195.72166469337
"3886",1970-08-21,3260,3126.72306686402
"3887",1970-08-22,3540,3113.94076546402
"3888",1970-08-23,4530,3296.33483832823
"3889",1970-08-24,4470,3799.33821869946
"3890",1970-08-25,4280,4089.14650363102
"3891",1970-08-26,4410,4011.79811071516
"3892",1970-08-27,4230,3857.4511696423
"3893",1970-08-28,3700,3634.16949628643
"3894",1970-08-29,3340,3310.67234872932
"3895",1970-08-30,3070,2948.6847231453
"3896",1970-08-31,2830,2607.91782153182
"3897",1970-09-01,2760,2405.58740467021
"3898",1970-09-02,2790,2361.8723088841
"3899",1970-09-03,2850,2411.1170281633
"3900",1970-09-04,2860,2434.66417513387
"3901",1970-09-05,2760,2373.04005638048
"3902",1970-09-06,2770,2280.88259177209
"3903",1970-09-07,3170,2257.7194102573
"3904",1970-09-08,3670,2334.24862580157
"3905",1970-09-09,3200,2371.65309584444
"3906",1970-09-10,2920,2271.94665764107
"3907",1970-09-11,2810,2112.25516990793
"3908",1970-09-12,2590,1977.41584471397
"3909",1970-09-13,2620,1918.92849643394
"3910",1970-09-14,2920,2034.56517606741
"3911",1970-09-15,2660,2242.96565307077
"3912",1970-09-16,2570,2278.35014076708
"3913",1970-09-17,2430,2136.19252077102
"3914",1970-09-18,2410,1972.64038744562
"3915",1970-09-19,2300,1915.6655189222
"3916",1970-09-20,2120,1870.28102472048
"3917",1970-09-21,1980,1733.91229125427
"3918",1970-09-22,1900,1602.85860427526
"3919",1970-09-23,1840,1494.70262628815
"3920",1970-09-24,1760,1406.96608701715
"3921",1970-09-25,1730,1341.66430722837
"3922",1970-09-26,1640,1292.86881061036
"3923",1970-09-27,1610,1260.61025834755
"3924",1970-09-28,1560,1230.465881593
"3925",1970-09-29,1490,1198.40414715573
"3926",1970-09-30,1500,1175.75573510198
"3927",1970-10-01,1470,1171.05465018871
"3928",1970-10-02,1450,1233.71051639996
"3929",1970-10-03,1770,1398.31549197735
"3930",1970-10-04,2360,1724.85894973963
"3931",1970-10-05,3370,2271.04576862129
"3932",1970-10-06,3990,2781.35924445242
"3933",1970-10-07,3720,3009.75455500048
"3934",1970-10-08,3340,2964.05946099937
"3935",1970-10-09,2990,2728.2667781218
"3936",1970-10-10,2720,2457.96840721665
"3937",1970-10-11,2480,2223.05203537208
"3938",1970-10-12,2310,2030.92502978144
"3939",1970-10-13,2180,1869.09468494619
"3940",1970-10-14,2080,1731.79734085148
"3941",1970-10-15,1970,1621.48395540765
"3942",1970-10-16,1880,1531.57591738336
"3943",1970-10-17,1780,1446.7257801478
"3944",1970-10-18,1750,1372.78843332701
"3945",1970-10-19,1620,1311.75269038304
"3946",1970-10-20,1550,1313.74342311017
"3947",1970-10-21,1510,1373.31288357213
"3948",1970-10-22,1730,1429.87913728116
"3949",1970-10-23,1750,1554.61767969766
"3950",1970-10-24,1920,1695.00402921198
"3951",1970-10-25,2120,1826.21441230139
"3952",1970-10-26,2040,1925.05803564432
"3953",1970-10-27,2200,1952.54914933349
"3954",1970-10-28,2080,1887.77060456038
"3955",1970-10-29,2160,1808.26153676737
"3956",1970-10-30,2150,1747.10783957946
"3957",1970-10-31,2280,1699.18926186724
"3958",1970-11-01,2160,1648.72777149363
"3959",1970-11-02,1990,1588.33614655165
"3960",1970-11-03,1790,1534.72254157574
"3961",1970-11-04,1760,1487.30658800105
"3962",1970-11-05,1810,1440.90455781249
"3963",1970-11-06,1760,1426.4945320196
"3964",1970-11-07,1730,1417.96062232897
"3965",1970-11-08,1710,1391.78481307095
"3966",1970-11-09,1620,1365.12616615725
"3967",1970-11-10,1590,1365.65250093105
"3968",1970-11-11,1590,1396.61868118183
"3969",1970-11-12,1750,1438.85539584393
"3970",1970-11-13,1720,1452.10332525896
"3971",1970-11-14,1660,1413.99641692595
"3972",1970-11-15,1650,1453.71486062245
"3973",1970-11-16,1610,1588.71571916074
"3974",1970-11-17,1780,1663.47763085768
"3975",1970-11-18,1830,1704.79135330176
"3976",1970-11-19,1800,1659.19214401404
"3977",1970-11-20,1920,1646.29722111643
"3978",1970-11-21,2060,1827.08179722503
"3979",1970-11-22,2250,2171.16483283143
"3980",1970-11-23,3060,2628.5194658801
"3981",1970-11-24,3780,3082.71905170509
"3982",1970-11-25,2950,3138.776513328
"3983",1970-11-26,2650,2889.24407446242
"3984",1970-11-27,2420,2591.11104724618
"3985",1970-11-28,2270,2332.72892002634
"3986",1970-11-29,2190,2128.12706884806
"3987",1970-11-30,2140,1971.70302750106
"3988",1970-12-01,2030,1857.55303580717
"3989",1970-12-02,2140,1806.81446097862
"3990",1970-12-03,2200,1864.11549471353
"3991",1970-12-04,2260,1993.54551504075
"3992",1970-12-05,2410,2114.32957701048
"3993",1970-12-06,2330,2210.71919789333
"3994",1970-12-07,2500,2302.8706183064
"3995",1970-12-08,2360,2337.04404663032
"3996",1970-12-09,2250,2250.38790408963
"3997",1970-12-10,2190,2095.131711171
"3998",1970-12-11,2040,1944.91028985746
"3999",1970-12-12,1970,1812.18671869254
"4000",1970-12-13,1870,1699.66504376473
"4001",1970-12-14,1780,1609.38991793945
"4002",1970-12-15,1700,1536.47670830716
"4003",1970-12-16,1660,1473.16102225849
"4004",1970-12-17,1660,1418.30163857987
"4005",1970-12-18,1640,1372.52261522568
"4006",1970-12-19,1580,1326.70379140181
"4007",1970-12-20,1570,1281.56277304389
"4008",1970-12-21,1480,1238.84893922664
"4009",1970-12-22,1430,1200.82534098839
